game_id,date,club_id,is_home,own_restday,opponent_restday,own_market_value,opponent_market_value,own_position,opponent_position,own_streak_2,opponent_streak_2,own_streak_5,opponent_streak_5,own_goals,opponent_goals,target_result
3828508,2022-11-13,206,1,7.0,3.0,25700000.0,6150000.0,10.0,2.0,4.0,4.0,6.0,13.0,0,2,0
3828514,2023-02-19,206,1,98.0,98.0,26200000.0,6100000.0,9.0,10.0,1.0,1.0,5.0,7.0,5,2,2
3828523,2023-02-27,206,0,8.0,4.0,24600000.0,23700000.0,5.0,6.0,3.0,3.0,8.0,5.0,1,0,2
3828529,2023-03-05,206,0,6.0,7.0,25200000.0,3900000.0,8.0,12.0,6.0,1.0,10.0,4.0,0,1,0
3828532,2023-03-12,206,1,7.0,4.0,24200000.0,8950000.0,5.0,7.0,3.0,6.0,7.0,7.0,2,1,2
3828541,2023-03-19,206,0,7.0,7.0,24050000.0,17050000.0,6.0,1.0,3.0,1.0,9.0,8.0,1,2,0
4089285,2023-07-23,206,0,126.0,80.0,20400000.0,7950000.0,3.0,9.0,3.0,1.0,9.0,5.0,2,1,2
4089291,2023-07-30,206,1,7.0,7.0,23700000.0,6575000.0,5.0,4.0,3.0,1.0,9.0,4.0,1,2,0
4089523,2023-08-06,206,0,7.0,6.0,20100000.0,28050000.0,8.0,1.0,3.0,6.0,6.0,12.0,1,3,0
4089528,2023-08-13,206,1,7.0,7.0,20150000.0,5300000.0,5.0,7.0,0.0,4.0,6.0,8.0,3,0,2
4089534,2023-08-20,206,0,7.0,3.0,21800000.0,21600000.0,3.0,4.0,3.0,6.0,6.0,6.0,1,0,2
4089542,2023-08-28,206,0,8.0,7.0,22550000.0,4750000.0,3.0,12.0,6.0,0.0,9.0,0.0,1,0,2
4089546,2023-09-03,206,1,6.0,9.0,24350000.0,9050000.0,3.0,10.0,6.0,3.0,9.0,4.0,3,1,2
4089549,2023-09-17,206,0,14.0,14.0,24250000.0,11350000.0,2.0,5.0,6.0,4.0,12.0,9.0,3,0,2
4089555,2023-09-24,206,1,7.0,4.0,28850000.0,55200000.0,4.0,1.0,6.0,2.0,15.0,6.0,2,3,0
4089564,2023-10-01,206,0,4.0,6.0,25850000.0,4325000.0,2.0,12.0,3.0,1.0,12.0,4.0,3,0,2
4089568,2023-10-08,206,1,7.0,7.0,25150000.0,9650000.0,1.0,9.0,6.0,6.0,12.0,7.0,1,0,2
4090201,2023-10-22,206,0,14.0,14.0,24350000.0,9100000.0,3.0,8.0,6.0,4.0,12.0,11.0,2,2,1
4090214,2023-10-29,206,1,7.0,3.0,28350000.0,32000000.0,2.0,5.0,4.0,6.0,10.0,10.0,2,1,2
4090222,2023-11-06,206,1,4.0,4.0,23600000.0,9750000.0,2.0,6.0,6.0,6.0,13.0,10.0,1,1,1
4090227,2023-11-12,206,0,6.0,4.0,24050000.0,48800000.0,2.0,1.0,4.0,6.0,11.0,12.0,0,0,1
4090233,2023-11-26,206,0,14.0,14.0,23750000.0,6000000.0,3.0,8.0,2.0,1.0,9.0,4.0,3,3,1
4090237,2023-12-03,206,1,7.0,9.0,23050000.0,3875000.0,2.0,12.0,2.0,4.0,9.0,4.0,4,0,2
4090243,2024-02-18,206,1,70.0,76.0,25500000.0,28400000.0,1.0,3.0,3.0,6.0,8.0,12.0,1,0,2
4090252,2024-02-25,206,0,7.0,9.0,29700000.0,10250000.0,1.0,8.0,6.0,4.0,10.0,8.0,3,0,2
4090256,2024-03-03,206,1,7.0,7.0,30200000.0,8950000.0,2.0,11.0,6.0,4.0,12.0,9.0,1,1,1
4090264,2024-03-10,206,0,7.0,7.0,30000000.0,11350000.0,2.0,8.0,4.0,4.0,10.0,7.0,2,1,2
4090268,2024-03-17,206,1,7.0,7.0,26650000.0,10925000.0,2.0,6.0,4.0,0.0,13.0,0.0,4,1,2
4358867,2024-07-21,206,0,126.0,126.0,33250000.0,15000000.0,5.0,6.0,6.0,0.0,13.0,4.0,3,3,1
4368439,2024-07-29,206,1,4.0,8.0,31450000.0,10150000.0,4.0,12.0,4.0,0.0,11.0,4.0,2,1,2
4368456,2024-08-04,206,0,3.0,9.0,31950000.0,8275000.0,2.0,10.0,4.0,1.0,11.0,4.0,2,0,2
4368461,2024-08-11,206,1,3.0,9.0,31950000.0,10150000.0,6.0,5.0,3.0,3.0,10.0,7.0,0,1,0
4368444,2024-08-18,206,0,3.0,6.0,33600000.0,7375000.0,5.0,8.0,1.0,3.0,5.0,6.0,4,0,2
4368486,2024-08-25,206,1,7.0,7.0,38100000.0,8425000.0,4.0,7.0,4.0,0.0,7.0,7.0,2,2,1
4368449,2024-09-01,206,0,7.0,3.0,40950000.0,38850000.0,5.0,4.0,4.0,1.0,5.0,6.0,1,3,0
4368465,2024-09-15,206,1,14.0,11.0,42300000.0,6100000.0,4.0,11.0,1.0,4.0,5.0,7.0,2,0,2
4368478,2024-09-22,206,0,7.0,7.0,44000000.0,8500000.0,5.0,4.0,3.0,1.0,8.0,7.0,3,3,1
4368474,2024-09-30,206,0,5.0,5.0,43300000.0,21650000.0,5.0,6.0,4.0,3.0,8.0,7.0,1,4,0
4368500,2024-10-06,206,1,6.0,3.0,40300000.0,31950000.0,6.0,1.0,3.0,6.0,7.0,11.0,2,0,2
4368488,2024-10-21,206,0,15.0,15.0,42300000.0,11950000.0,6.0,3.0,3.0,2.0,10.0,7.0,0,1,0
4368512,2024-10-27,206,1,6.0,3.0,37500000.0,39000000.0,6.0,2.0,3.0,4.0,7.0,8.0,0,0,1
4368546,2024-11-03,206,0,3.0,3.0,33000000.0,36900000.0,5.0,1.0,4.0,3.0,7.0,6.0,5,1,2
4368549,2024-11-10,206,1,7.0,7.0,41300000.0,20650000.0,6.0,7.0,6.0,3.0,10.0,7.0,1,1,1
4368511,2024-11-24,206,0,14.0,16.0,40000000.0,5700000.0,7.0,10.0,4.0,1.0,8.0,4.0,2,2,1
4368541,2024-11-29,206,1,5.0,5.0,33800000.0,8075000.0,5.0,9.0,2.0,2.0,9.0,7.0,1,0,2
4368530,2025-02-14,206,1,61.0,63.0,46700000.0,15300000.0,4.0,8.0,3.0,4.0,8.0,8.0,4,1,2
4368497,2025-02-23,206,0,9.0,7.0,43225000.0,8050000.0,5.0,12.0,6.0,3.0,10.0,5.0,2,2,1
4368518,2025-03-03,206,1,8.0,10.0,48200000.0,7925000.0,4.0,11.0,4.0,1.0,10.0,2.0,1,1,1
4368558,2025-03-10,206,0,7.0,10.0,48200000.0,11900000.0,6.0,4.0,2.0,2.0,8.0,8.0,2,4,0
4368524,2025-03-16,206,1,6.0,7.0,45200000.0,11600000.0,6.0,7.0,1.0,3.0,8.0,9.0,2,2,1
4623796,2025-07-20,206,1,74.0,52.0,17500000.0,12400000.0,1.0,12.0,1.0,3.0,3.0,5.0,3,0,2
4626738,2025-07-27,206,0,3.0,7.0,19500000.0,1400000.0,1.0,7.0,4.0,3.0,6.0,9.0,1,0,2
4626745,2025-08-03,206,1,3.0,7.0,17000000.0,9475000.0,3.0,9.0,6.0,0.0,10.0,3.0,0,2,0
4648287,2025-08-10,206,1,3.0,9.0,17800000.0,1125000.0,2.0,8.0,0.0,3.0,7.0,7.0,2,1,2
4648305,2025-08-17,206,0,3.0,6.0,19800000.0,9150000.0,2.0,6.0,6.0,3.0,9.0,7.0,2,0,2
4648310,2025-08-24,206,0,3.0,9.0,25300000.0,6050000.0,3.0,8.0,4.0,0.0,10.0,4.0,0,2,0
4648300,2025-08-31,206,1,3.0,3.0,20500000.0,56100000.0,4.0,2.0,0.0,6.0,7.0,15.0,1,3,0
4648337,2025-09-13,206,1,13.0,13.0,23300000.0,3500000.0,4.0,2.0,0.0,6.0,4.0,11.0,2,1,2
4648319,2025-09-21,206,0,8.0,7.0,19800000.0,12300000.0,4.0,1.0,3.0,6.0,4.0,15.0,0,1,0
4648313,2025-09-28,206,1,4.0,5.0,19800000.0,4325000.0,4.0,11.0,3.0,6.0,6.0,9.0,5,1,2
4648347,2025-10-05,206,0,7.0,7.0,17000000.0,1600000.0,4.0,10.0,6.0,3.0,9.0,7.0,2,0,2
4648291,2025-10-19,206,1,14.0,14.0,21300000.0,12400000.0,3.0,1.0,6.0,6.0,12.0,15.0,3,3,1
4648395,2025-10-27,206,0,8.0,5.0,20300000.0,4075000.0,3.0,9.0,4.0,6.0,10.0,10.0,4,1,2
4648352,2025-11-02,206,0,3.0,3.0,22300000.0,13150000.0,3.0,9.0,3.0,3.0,10.0,7.0,2,0,2
4648332,2025-11-09,206,1,7.0,7.0,23300000.0,1200000.0,2.0,9.0,3.0,3.0,10.0,9.0,2,0,2
4648326,2025-11-23,206,0,14.0,14.0,25300000.0,3000000.0,3.0,4.0,6.0,0.0,10.0,7.0,0,1,0
4648380,2025-12-01,206,1,8.0,8.0,23300000.0,1500000.0,3.0,11.0,3.0,0.0,9.0,0.0,1,3,0
4648365,2025-12-08,206,0,7.0,5.0,16300000.0,2525000.0,3.0,12.0,0.0,0.0,6.0,3.0,1,2,0
4648386,2026-02-08,206,1,62.0,63.0,8200000.0,200000.0,3.0,9.0,0.0,1.0,6.0,2.0,0,0,1
4648358,2026-02-15,206,0,7.0,4.0,10700000.0,15450000.0,3.0,5.0,1.0,3.0,4.0,7.0,0,1,0
4648374,2026-02-23,206,1,8.0,7.0,12500000.0,8150000.0,3.0,4.0,1.0,3.0,1.0,10.0,0,0,1
4648370,2026-03-01,206,0,6.0,7.0,9500000.0,57100000.0,4.0,2.0,1.0,6.0,2.0,15.0,0,0,1
2222586,2012-07-21,232,0,7.0,7.0,77500000.0,7450000.0,3.0,13.0,0.0,0.0,0.0,0.0,2,1,2
2222610,2012-07-29,232,1,8.0,8.0,79800000.0,5875000.0,3.0,9.0,3.0,3.0,3.0,3.0,2,1,2
2222633,2012-08-05,232,0,7.0,3.0,77800000.0,54875000.0,1.0,16.0,6.0,1.0,6.0,1.0,4,0,2
2222640,2012-08-11,232,0,6.0,7.0,69400000.0,90475000.0,3.0,1.0,6.0,6.0,9.0,9.0,0,5,0
2222609,2012-08-18,232,1,7.0,6.0,74300000.0,60600000.0,2.0,5.0,3.0,6.0,9.0,12.0,2,1,2
2222597,2012-08-25,232,0,4.0,6.0,68300000.0,18100000.0,5.0,2.0,6.0,6.0,12.0,10.0,1,2,0
2259209,2012-09-02,232,0,4.0,8.0,72500000.0,56150000.0,8.0,5.0,1.0,3.0,7.0,7.0,1,2,0
2222665,2012-09-15,232,0,13.0,13.0,77500000.0,21250000.0,7.0,6.0,1.0,6.0,7.0,9.0,2,2,1
2222660,2012-09-23,232,1,4.0,7.0,70800000.0,15900000.0,6.0,12.0,1.0,4.0,2.0,8.0,3,1,2
2222645,2012-09-29,232,0,3.0,4.0,58900000.0,9500000.0,4.0,10.0,6.0,0.0,7.0,5.0,3,1,2
2222653,2012-10-07,232,1,5.0,7.0,76100000.0,91000000.0,7.0,2.0,3.0,3.0,9.0,12.0,0,2,0
2222687,2012-10-20,232,0,13.0,13.0,63700000.0,105500000.0,7.0,1.0,0.0,6.0,9.0,15.0,1,2,0
2222688,2012-10-27,232,1,4.0,6.0,61300000.0,11050000.0,6.0,16.0,3.0,3.0,6.0,7.0,2,0,2
2222699,2012-11-03,232,0,4.0,3.0,70100000.0,13350000.0,4.0,12.0,3.0,0.0,6.0,2.0,5,0,2
2222705,2012-11-11,232,1,4.0,7.0,52900000.0,24000000.0,4.0,9.0,3.0,3.0,9.0,7.0,2,0,2
2222718,2012-11-17,232,0,6.0,6.0,59500000.0,6450000.0,5.0,14.0,3.0,3.0,9.0,7.0,1,1,1
2222720,2012-11-25,232,1,5.0,8.0,56700000.0,56950000.0,7.0,9.0,1.0,6.0,7.0,12.0,1,5,0
2222727,2012-11-30,232,1,5.0,4.0,70000000.0,182400000.0,8.0,3.0,0.0,2.0,4.0,5.0,2,4,0
2222685,2012-12-10,232,0,5.0,4.0,59850000.0,51900000.0,5.0,7.0,0.0,1.0,1.0,8.0,1,0,2
2293624,2013-03-10,232,1,90.0,91.0,78300000.0,25650000.0,5.0,8.0,3.0,1.0,3.0,7.0,3,1,2
2259208,2013-03-16,232,1,6.0,7.0,79300000.0,77000000.0,5.0,9.0,6.0,0.0,6.0,9.0,0,0,1
2222750,2013-03-31,232,1,15.0,15.0,76600000.0,38500000.0,6.0,5.0,4.0,4.0,7.0,8.0,2,2,1
2222785,2013-04-06,232,0,6.0,7.0,80300000.0,15600000.0,7.0,11.0,2.0,0.0,8.0,4.0,0,1,0
2222794,2013-04-14,232,1,8.0,9.0,74500000.0,13500000.0,5.0,12.0,1.0,2.0,8.0,5.0,2,0,2
2222805,2013-04-21,232,0,7.0,4.0,78300000.0,123000000.0,5.0,1.0,3.0,4.0,8.0,13.0,2,2,1
2222812,2013-04-28,232,1,7.0,7.0,83200000.0,107400000.0,5.0,3.0,4.0,4.0,6.0,8.0,2,0,2
2222818,2013-05-03,232,0,5.0,6.0,75200000.0,9450000.0,7.0,15.0,4.0,0.0,8.0,4.0,1,2,0
2222776,2013-05-10,232,1,7.0,5.0,53600000.0,18500000.0,7.0,14.0,3.0,1.0,7.0,7.0,1,1,1
2222766,2013-05-18,232,0,8.0,7.0,73000000.0,25900000.0,5.0,9.0,1.0,4.0,8.0,7.0,1,0,2
2222790,2013-05-26,232,1,8.0,7.0,76500000.0,11150000.0,5.0,16.0,4.0,3.0,8.0,3.0,2,0,2
2323732,2013-07-16,232,0,51.0,51.0,85500000.0,16000000.0,2.0,13.0,6.0,3.0,10.0,5.0,2,1,2
2323742,2013-07-21,232,0,5.0,4.0,91800000.0,9375000.0,1.0,14.0,6.0,1.0,10.0,4.0,2,0,2
2335072,2013-07-27,232,0,6.0,8.0,89700000.0,45100000.0,1.0,11.0,6.0,4.0,13.0,6.0,4,1,2
2335084,2013-08-04,232,0,8.0,3.0,93000000.0,40900000.0,1.0,7.0,6.0,4.0,15.0,11.0,2,2,1
2335086,2013-08-18,232,1,14.0,10.0,82500000.0,84200000.0,2.0,7.0,4.0,4.0,13.0,11.0,0,0,1
2335146,2013-08-26,232,0,4.0,9.0,61200000.0,13600000.0,4.0,6.0,2.0,2.0,9.0,6.0,1,2,0
2335100,2013-09-01,232,1,3.0,8.0,74000000.0,12850000.0,2.0,16.0,0.0,0.0,3.0,0.0,2,1,2
2335114,2013-09-14,232,0,13.0,14.0,76000000.0,7700000.0,3.0,12.0,3.0,3.0,5.0,6.0,1,0,2
2335113,2013-09-22,232,1,8.0,5.0,78000000.0,103550000.0,2.0,3.0,6.0,3.0,7.0,12.0,3,0,2
2335117,2013-09-25,232,1,3.0,4.0,68700000.0,37300000.0,2.0,6.0,6.0,4.0,9.0,11.0,3,2,2
2335149,2013-09-28,232,0,3.0,3.0,69650000.0,156000000.0,3.0,1.0,6.0,6.0,12.0,12.0,2,4,0
2335156,2013-10-06,232,1,8.0,8.0,67700000.0,27550000.0,3.0,14.0,3.0,3.0,12.0,4.0,0,0,1
2335158,2013-10-20,232,0,14.0,14.0,68200000.0,46000000.0,3.0,16.0,1.0,0.0,10.0,2.0,1,0,2
2335173,2013-10-26,232,1,6.0,6.0,76500000.0,14750000.0,3.0,11.0,4.0,1.0,10.0,2.0,2,0,2
2335184,2013-11-03,232,1,4.0,4.0,76500000.0,75400000.0,3.0,2.0,6.0,3.0,10.0,8.0,1,3,0
2335190,2013-11-10,232,1,7.0,4.0,75000000.0,154000000.0,3.0,1.0,3.0,2.0,10.0,8.0,4,2,2
2335201,2013-11-23,232,0,13.0,13.0,69000000.0,137450000.0,3.0,4.0,3.0,3.0,12.0,12.0,0,1,0
2335180,2013-12-01,232,1,8.0,7.0,69500000.0,7400000.0,3.0,12.0,3.0,1.0,9.0,2.0,6,1,2
2335202,2013-12-08,232,0,7.0,6.0,57700000.0,15300000.0,3.0,10.0,3.0,4.0,9.0,11.0,1,0,2
2335216,2014-03-08,232,0,90.0,7.0,84200000.0,31000000.0,3.0,13.0,6.0,6.0,9.0,7.0,0,1,0
2335263,2014-03-17,232,1,5.0,4.0,90200000.0,37800000.0,3.0,16.0,0.0,3.0,6.0,7.0,2,2,1
2335266,2014-03-22,232,0,5.0,5.0,90700000.0,44350000.0,4.0,6.0,1.0,1.0,7.0,7.0,0,4,0
2335261,2014-03-30,232,0,8.0,8.0,91100000.0,57000000.0,5.0,1.0,1.0,4.0,4.0,11.0,0,0,1
2335235,2014-04-04,232,1,5.0,6.0,69400000.0,9150000.0,5.0,12.0,1.0,3.0,2.0,9.0,0,1,0
2335223,2014-04-11,232,1,7.0,3.0,92300000.0,17050000.0,5.0,12.0,1.0,1.0,2.0,1.0,1,0,2
2335225,2014-04-20,232,0,9.0,7.0,84900000.0,42950000.0,5.0,10.0,3.0,0.0,5.0,4.0,1,2,0
2335283,2014-04-28,232,1,8.0,8.0,81450000.0,37925000.0,5.0,9.0,3.0,3.0,4.0,6.0,0,2,0
2335286,2014-05-03,232,0,5.0,7.0,77600000.0,13200000.0,6.0,12.0,0.0,4.0,4.0,5.0,1,2,0
2335280,2014-05-10,232,1,7.0,8.0,86500000.0,11250000.0,6.0,10.0,0.0,1.0,3.0,2.0,1,0,2
2335295,2014-05-15,232,1,5.0,4.0,83850000.0,65000000.0,5.0,4.0,3.0,6.0,6.0,9.0,3,2,2
2479924,2014-08-01,232,0,78.0,78.0,60100000.0,33850000.0,2.0,14.0,6.0,4.0,6.0,10.0,4,0,2
2483942,2014-08-10,232,0,9.0,3.0,75400000.0,102050000.0,2.0,7.0,6.0,6.0,9.0,10.0,2,1,2
2484587,2014-08-14,232,0,4.0,4.0,70550000.0,53800000.0,5.0,6.0,6.0,4.0,12.0,11.0,0,4,0
2485966,2014-08-17,232,0,3.0,4.0,55550000.0,111500000.0,4.0,3.0,3.0,6.0,12.0,15.0,1,0,2
2487345,2014-08-23,232,0,6.0,7.0,60550000.0,8075000.0,3.0,13.0,3.0,0.0,12.0,3.0,2,1,2
2489338,2014-08-30,232,0,7.0,7.0,67600000.0,11100000.0,6.0,12.0,6.0,0.0,12.0,1.0,0,2,0
2493790,2014-09-14,232,1,15.0,15.0,65250000.0,11500000.0,5.0,14.0,3.0,0.0,9.0,4.0,3,1,2
2498467,2014-09-20,232,1,6.0,5.0,58350000.0,22800000.0,5.0,6.0,3.0,4.0,9.0,10.0,1,1,1
2500261,2014-09-27,232,0,4.0,3.0,65900000.0,185000000.0,7.0,1.0,4.0,6.0,10.0,15.0,0,0,1
2500983,2014-10-19,232,0,22.0,22.0,61100000.0,12850000.0,7.0,13.0,4.0,0.0,8.0,3.0,0,2,0
2506732,2014-10-26,232,1,7.0,8.0,74900000.0,70400000.0,8.0,9.0,1.0,6.0,8.0,10.0,1,1,1
2508363,2014-11-02,232,0,3.0,4.0,73600000.0,52800000.0,9.0,5.0,1.0,4.0,5.0,8.0,3,3,1
2509352,2014-11-09,232,1,7.0,6.0,62550000.0,5500000.0,8.0,16.0,1.0,6.0,3.0,7.0,2,0,2
2512797,2014-11-23,232,1,14.0,15.0,72900000.0,11350000.0,5.0,10.0,4.0,6.0,5.0,9.0,4,2,2
2514356,2014-11-30,232,0,7.0,6.0,62125000.0,75100000.0,6.0,5.0,6.0,4.0,8.0,11.0,0,1,0
2514864,2014-12-04,232,1,4.0,6.0,78050000.0,22500000.0,6.0,15.0,3.0,1.0,7.0,5.0,1,1,1
2516003,2014-12-08,232,1,4.0,5.0,71050000.0,13750000.0,6.0,14.0,1.0,3.0,8.0,3.0,2,0,2
2537191,2015-03-08,232,1,90.0,87.0,71300000.0,66100000.0,7.0,4.0,4.0,3.0,10.0,8.0,1,3,0
2537211,2015-03-15,232,1,7.0,3.0,56350000.0,101600000.0,7.0,3.0,3.0,3.0,7.0,10.0,1,0,2
2537240,2015-03-21,232,0,6.0,6.0,50750000.0,12650000.0,6.0,14.0,3.0,2.0,7.0,7.0,1,0,2
2550038,2015-04-04,232,1,14.0,13.0,59000000.0,58000000.0,6.0,8.0,6.0,3.0,10.0,7.0,1,1,1
2551060,2015-04-09,232,0,5.0,4.0,62500000.0,7500000.0,7.0,15.0,4.0,0.0,10.0,3.0,0,1,0
2551373,2015-04-13,232,0,4.0,4.0,66600000.0,19700000.0,7.0,12.0,1.0,6.0,7.0,9.0,1,2,0
2557033,2015-04-18,232,0,5.0,6.0,59100000.0,12700000.0,6.0,11.0,0.0,3.0,7.0,4.0,3,1,2
2559092,2015-04-26,232,1,8.0,8.0,72100000.0,31100000.0,6.0,5.0,3.0,4.0,7.0,10.0,1,0,2
2559101,2015-05-02,232,1,6.0,6.0,72600000.0,182500000.0,6.0,1.0,6.0,4.0,7.0,6.0,1,1,1
2559108,2015-05-11,232,0,9.0,9.0,71500000.0,800000.0,6.0,8.0,4.0,3.0,7.0,5.0,2,4,0
2567920,2015-05-17,232,1,6.0,7.0,55300000.0,126100000.0,6.0,2.0,1.0,6.0,7.0,10.0,0,4,0
2568463,2015-05-23,232,1,6.0,6.0,61200000.0,10450000.0,7.0,12.0,0.0,2.0,7.0,8.0,1,2,0
2559132,2015-05-30,232,1,7.0,7.0,39900000.0,8800000.0,6.0,11.0,0.0,6.0,4.0,11.0,3,3,1
2582802,2015-07-17,232,1,48.0,48.0,72400000.0,11600000.0,7.0,8.0,1.0,4.0,2.0,6.0,2,2,1
2599217,2015-07-26,232,0,9.0,6.0,67900000.0,58550000.0,4.0,7.0,2.0,4.0,2.0,9.0,1,0,2
2599226,2015-08-03,232,1,8.0,4.0,72500000.0,26700000.0,4.0,16.0,4.0,3.0,5.0,4.0,1,0,2
2608166,2015-08-09,232,0,6.0,8.0,68600000.0,13800000.0,4.0,13.0,6.0,0.0,8.0,6.0,2,0,2
2608171,2015-08-14,232,1,5.0,5.0,68600000.0,143600000.0,4.0,1.0,6.0,6.0,11.0,13.0,1,2,0
2613503,2015-08-22,232,0,8.0,8.0,74200000.0,8400000.0,4.0,9.0,3.0,1.0,10.0,7.0,3,1,2
2613515,2015-08-29,232,1,7.0,7.0,70000000.0,14750000.0,4.0,13.0,3.0,2.0,12.0,2.0,1,2,0
2620442,2015-09-13,232,1,15.0,16.0,72200000.0,19250000.0,4.0,7.0,3.0,3.0,9.0,8.0,1,0,2
2620449,2015-09-19,232,0,6.0,7.0,66700000.0,39650000.0,4.0,13.0,3.0,1.0,9.0,2.0,0,3,0
2620457,2015-09-26,232,1,3.0,3.0,65200000.0,168300000.0,5.0,3.0,3.0,4.0,9.0,8.0,2,2,1
2629964,2015-10-03,232,0,7.0,5.0,67700000.0,9850000.0,4.0,13.0,4.0,0.0,7.0,3.0,1,0,2
2629975,2015-10-18,232,1,15.0,14.0,66200000.0,56800000.0,5.0,2.0,4.0,6.0,10.0,13.0,1,2,0
2629982,2015-10-25,232,0,7.0,8.0,50800000.0,33200000.0,5.0,10.0,3.0,1.0,7.0,6.0,3,2,2
2635701,2015-11-01,232,1,4.0,4.0,49800000.0,14800000.0,5.0,6.0,3.0,3.0,7.0,7.0,0,1,0
2635708,2015-11-07,232,0,6.0,5.0,55150000.0,28250000.0,7.0,6.0,0.0,3.0,6.0,10.0,1,2,0
2635718,2015-11-22,232,1,15.0,14.0,56800000.0,66050000.0,5.0,6.0,0.0,6.0,3.0,15.0,3,2,2
2640741,2015-11-30,232,0,8.0,4.0,59600000.0,33600000.0,7.0,9.0,3.0,6.0,6.0,12.0,2,2,1
2640747,2015-12-04,232,1,4.0,6.0,65450000.0,16200000.0,6.0,12.0,4.0,4.0,4.0,4.0,1,0,2
2654329,2016-03-06,232,0,93.0,5.0,60600000.0,109500000.0,7.0,1.0,4.0,3.0,7.0,4.0,0,1,0
2654343,2016-03-12,232,1,6.0,5.0,62600000.0,9600000.0,7.0,10.0,3.0,6.0,7.0,10.0,2,1,2
2654344,2016-03-18,232,0,6.0,6.0,64500000.0,8900000.0,5.0,16.0,3.0,0.0,10.0,7.0,4,0,2
2674383,2016-04-02,232,0,15.0,15.0,60050000.0,31300000.0,7.0,1.0,6.0,4.0,10.0,10.0,0,2,0
2674394,2016-04-10,232,1,8.0,8.0,55550000.0,29000000.0,7.0,13.0,3.0,1.0,9.0,4.0,2,2,1
2674399,2016-04-16,232,0,6.0,7.0,55950000.0,175000000.0,7.0,3.0,1.0,6.0,7.0,12.0,2,5,0
2683465,2016-04-23,232,1,7.0,8.0,54500000.0,8250000.0,7.0,16.0,1.0,1.0,7.0,2.0,2,2,1
2683475,2016-04-30,232,0,7.0,6.0,39900000.0,55475000.0,7.0,5.0,1.0,4.0,5.0,11.0,2,0,2
2683487,2016-05-08,232,1,8.0,9.0,53600000.0,31450000.0,6.0,12.0,4.0,1.0,5.0,1.0,3,0,2
2683493,2016-05-12,232,0,4.0,4.0,60000000.0,19150000.0,5.0,8.0,6.0,1.0,8.0,2.0,1,0,2
2683502,2016-05-16,232,1,4.0,4.0,56400000.0,28100000.0,5.0,7.0,6.0,3.0,10.0,6.0,3,0,2
2683507,2016-05-21,232,0,5.0,5.0,51400000.0,8700000.0,6.0,12.0,6.0,0.0,13.0,1.0,1,3,0
2725425,2016-07-31,232,1,3.0,340.0,60500000.0,6025000.0,1.0,16.0,1.0,0.0,10.0,2.0,4,0,2
2725435,2016-08-08,232,1,4.0,8.0,68700000.0,15900000.0,2.0,15.0,3.0,1.0,7.0,5.0,1,0,2
2725450,2016-08-13,232,0,5.0,7.0,65600000.0,37600000.0,2.0,13.0,3.0,1.0,7.0,2.0,1,1,1
2725460,2016-08-21,232,1,8.0,3.0,67200000.0,55950000.0,1.0,4.0,4.0,4.0,8.0,13.0,2,0,2
2725470,2016-08-28,232,0,7.0,9.0,59200000.0,14650000.0,1.0,9.0,4.0,6.0,10.0,8.0,2,0,2
2755781,2016-09-11,232,1,14.0,14.0,59400000.0,53000000.0,1.0,9.0,6.0,4.0,10.0,7.0,1,0,2
2758365,2016-09-16,232,0,5.0,6.0,56900000.0,7000000.0,1.0,15.0,6.0,2.0,13.0,4.0,3,1,2
2758377,2016-09-25,232,1,4.0,4.0,58600000.0,9000000.0,1.0,8.0,3.0,6.0,12.0,10.0,0,1,0
2758386,2016-10-02,232,0,7.0,3.0,55700000.0,100500000.0,2.0,1.0,0.0,4.0,9.0,13.0,2,4,0
2763806,2016-10-15,232,1,13.0,13.0,50700000.0,37000000.0,2.0,6.0,0.0,4.0,6.0,7.0,1,0,2
2763814,2016-10-22,232,0,7.0,6.0,48400000.0,10850000.0,2.0,12.0,3.0,1.0,6.0,7.0,1,0,2
2763820,2016-10-29,232,1,7.0,6.0,61700000.0,77600000.0,2.0,3.0,6.0,1.0,6.0,4.0,3,1,2
2771346,2016-11-05,232,0,7.0,6.0,52900000.0,10700000.0,1.0,16.0,6.0,0.0,9.0,1.0,1,0,2
2771359,2016-11-20,232,1,15.0,14.0,55000000.0,10750000.0,1.0,7.0,6.0,4.0,12.0,5.0,1,0,2
2771366,2016-11-26,232,0,6.0,5.0,62300000.0,21475000.0,1.0,5.0,6.0,4.0,15.0,10.0,1,0,2
2771375,2016-12-01,232,0,5.0,4.0,54600000.0,19400000.0,1.0,12.0,6.0,3.0,15.0,4.0,0,4,0
2771384,2016-12-05,232,1,4.0,5.0,60700000.0,42100000.0,1.0,10.0,3.0,4.0,12.0,11.0,2,1,2
2813595,2017-03-05,232,0,90.0,5.0,50100000.0,47800000.0,1.0,4.0,3.0,1.0,12.0,5.0,2,2,1
2813604,2017-03-12,232,1,7.0,6.0,68100000.0,11350000.0,1.0,11.0,4.0,0.0,10.0,3.0,1,0,2
2813609,2017-03-18,232,0,6.0,5.0,62300000.0,45000000.0,1.0,9.0,4.0,3.0,10.0,12.0,1,1,1
2842034,2017-04-03,232,1,16.0,17.0,69600000.0,9650000.0,1.0,15.0,4.0,1.0,8.0,4.0,3,2,2
