game_id,club_id,own_goals,own_position,opponent_id,opponent_goals,opponent_position,date,home_aggregate_market_value,away_aggregate_market_value,streak_5,streak_2,rest_days,win_lose,home_game
4625936,289,0,6.0,1237,0,9.0,2025-12-20,192822222.2222222,244475000.0,7.0,3.0,6.0,0,0
4625952,289,1,7.0,399,1,16.0,2025-12-28,184911111.1111111,156077777.7777778,8.0,4.0,8.0,0,1
4625962,289,0,7.0,281,0,2.0,2026-01-01,177088888.8888889,684777777.7777778,6.0,2.0,4.0,0,1
4625972,289,1,8.0,148,1,13.0,2026-01-04,179333333.33333334,374911111.1111111,6.0,2.0,3.0,0,0
4626000,289,0,10.0,1148,3,5.0,2026-01-07,182034444.44444445,260177777.7777778,7.0,2.0,3.0,-1,0
4788507,289,4,,29,1,,2026-01-10,159416666.66666666,178983333.33333334,4.0,1.0,3.0,1,0
4626015,289,2,9.0,873,1,13.0,2026-01-17,164911111.1111111,305000000.0,6.0,3.0,7.0,1,1
4626027,289,1,11.0,379,3,18.0,2026-01-24,188434444.44444445,207388888.8888889,8.0,6.0,7.0,-1,0
4626035,289,3,8.0,1132,0,19.0,2026-02-02,199191111.1111111,125672222.22222222,7.0,3.0,9.0,1,1
4626038,289,0,9.0,11,3,1.0,2026-02-07,196600000.0,557433333.3333334,9.0,3.0,5.0,-1,0
4626055,289,0,11.0,31,1,6.0,2026-02-11,189422222.2222222,537844444.4444444,9.0,3.0,4.0,-1,1
4808372,289,1,,988,0,,2026-02-15,174115277.7777778,,6.0,0.0,4.0,1,0
4626065,289,1,12.0,931,3,10.0,2026-02-22,188251388.8888889,220372222.2222222,6.0,3.0,7.0,-1,1
4626069,289,1,12.0,989,1,10.0,2026-02-28,206766666.66666666,234844444.44444445,6.0,3.0,6.0,0,0
4626083,289,1,11.0,399,0,15.0,2026-03-03,166255555.55555555,129666666.66666667,4.0,1.0,3.0,1,0
3839730,290,1,18.0,1082,4,2.0,2022-08-07,14484444.444444444,119343333.33333334,0.0,0.0,7.0,-1,0
3839775,290,2,18.0,1420,2,11.0,2022-08-14,13295555.555555556,30773333.333333332,0.0,0.0,7.0,0,1
3839820,290,2,10.0,969,1,13.0,2022-08-21,12694444.444444444,56062222.222222224,1.0,1.0,7.0,1,0
3839841,290,1,7.0,667,0,16.0,2022-08-27,13600000.0,64150000.0,4.0,4.0,6.0,1,1
3839867,290,1,9.0,1041,2,4.0,2022-08-31,15173333.333333332,147922222.2222222,7.0,6.0,4.0,-1,0
3840008,290,0,12.0,244,2,2.0,2022-09-03,16900000.0,139805555.55555555,7.0,3.0,3.0,-1,1
3840025,290,0,14.0,273,5,6.0,2022-09-11,17408888.888888888,148951111.1111111,7.0,0.0,8.0,-1,0
3840027,290,1,16.0,1158,3,3.0,2022-09-16,17581111.111111112,31256666.666666668,6.0,0.0,5.0,-1,1
3840040,290,1,14.0,3911,1,18.0,2022-10-02,14946666.666666666,46566666.666666664,3.0,0.0,16.0,0,1
3840050,290,1,16.0,3524,2,8.0,2022-10-09,15784444.444444444,17595555.555555556,1.0,1.0,7.0,-1,0
3840059,290,1,16.0,417,1,13.0,2022-10-16,14132222.222222222,131787777.77777778,1.0,1.0,7.0,0,1
3840076,290,1,18.0,1421,2,14.0,2022-10-23,16020000.0,39372222.222222224,2.0,1.0,7.0,-1,0
3840079,290,1,16.0,1147,0,19.0,2022-10-30,17491111.111111112,11610000.0,2.0,1.0,7.0,1,1
3840098,290,1,15.0,1095,1,13.0,2022-11-04,14880000.0,37383333.333333336,5.0,3.0,5.0,0,0
3840104,290,0,17.0,583,5,1.0,2022-11-13,16031111.111111112,568200000.0,5.0,4.0,9.0,-1,0
3840110,290,2,18.0,162,3,5.0,2022-12-28,17524444.444444444,149422222.2222222,5.0,1.0,45.0,-1,1
3840121,290,0,18.0,995,1,15.0,2023-01-01,17520000.0,65107777.777777776,4.0,0.0,4.0,-1,0
3840130,290,0,18.0,415,5,12.0,2023-01-11,18576666.666666668,36544444.44444445,4.0,0.0,10.0,-1,1
3840145,290,0,19.0,826,1,2.0,2023-01-14,19152222.222222224,111594444.44444445,1.0,0.0,3.0,-1,0
3840150,290,0,19.0,969,2,14.0,2023-01-29,23373333.333333332,54505555.55555556,0.0,0.0,15.0,-1,1
3840159,290,2,19.0,162,3,4.0,2023-02-01,25121111.111111112,190342222.2222222,0.0,0.0,3.0,-1,0
3840170,290,0,19.0,1421,0,10.0,2023-02-05,26642222.222222224,47738888.88888889,0.0,0.0,4.0,0,1
3840180,290,1,19.0,1420,1,20.0,2023-02-12,26464444.444444444,33710000.0,1.0,1.0,7.0,0,0
3840189,290,2,18.0,1041,1,9.0,2023-02-17,27920000.0,125372222.22222222,2.0,2.0,5.0,1,1
3840203,290,1,16.0,1158,0,8.0,2023-02-26,28685555.555555556,46588888.88888889,5.0,4.0,9.0,1,0
3840210,290,1,17.0,417,1,7.0,2023-03-03,28484444.444444444,98311666.66666667,8.0,6.0,5.0,0,0
3840220,290,0,17.0,273,0,5.0,2023-03-11,28525555.555555556,170720000.0,9.0,4.0,8.0,0,1
3840235,290,0,17.0,667,2,15.0,2023-03-19,28238888.888888888,57325555.55555556,9.0,2.0,8.0,-1,0
3840246,290,1,17.0,1095,0,18.0,2023-04-01,28141111.111111112,39130000.0,8.0,1.0,13.0,1,1
3840256,290,3,15.0,1147,0,19.0,2023-04-09,18771111.111111112,12854444.444444444,8.0,3.0,8.0,1,0
3840266,290,2,14.0,995,1,15.0,2023-04-16,20578888.888888888,76116666.66666667,8.0,6.0,7.0,1,1
3840277,290,1,14.0,1082,1,5.0,2023-04-22,20772222.222222224,142333333.3333333,10.0,6.0,6.0,0,1
3840289,290,1,15.0,244,2,2.0,2023-04-30,20692222.22222222,147622222.2222222,10.0,4.0,8.0,-1,0
3840406,290,1,16.0,3524,1,11.0,2023-05-07,27362222.22222222,21766666.666666668,10.0,1.0,7.0,0,1
3840422,290,0,16.0,3911,1,15.0,2023-05-14,25641111.111111112,46283333.333333336,8.0,1.0,7.0,-1,0
3840426,290,1,16.0,583,2,1.0,2023-05-21,26788888.888888888,510411111.1111111,5.0,1.0,7.0,-1,1
3840444,290,1,16.0,415,1,13.0,2023-05-27,27033333.333333332,52502222.222222224,2.0,0.0,6.0,0,0
3840446,290,1,17.0,826,3,2.0,2023-06-03,27502222.222222224,77733333.33333333,2.0,1.0,7.0,-1,1
4363749,290,2,5.0,417,1,12.0,2024-08-18,1384444.4444444445,58836666.666666664,2.0,1.0,442.0,1,1
4363754,290,0,10.0,995,2,7.0,2024-08-25,500000.0,13833333.333333332,4.0,3.0,7.0,-1,0
4363767,290,1,13.0,738,3,7.0,2024-09-01,1966666.6666666667,8973333.333333334,4.0,3.0,7.0,-1,0
4363770,290,0,15.0,162,3,3.0,2024-09-14,5300000.0,72188888.8888889,4.0,0.0,13.0,-1,1
4363784,290,2,16.0,969,3,15.0,2024-09-22,5300000.0,13434444.444444444,3.0,0.0,8.0,-1,0
4363790,290,3,12.0,3911,0,13.0,2024-09-27,5808888.888888889,12661111.11111111,3.0,0.0,5.0,1,1
4363800,290,1,14.0,618,3,13.0,2024-10-05,7800000.0,1733333.3333333335,3.0,3.0,8.0,-1,0
4363806,290,2,12.0,1421,1,6.0,2024-10-20,7233333.333333333,12900000.0,3.0,3.0,15.0,1,1
4363818,290,2,13.0,1041,2,6.0,2024-10-27,8000000.0,38500000.0,6.0,3.0,7.0,0,0
4363824,290,4,10.0,273,0,13.0,2024-11-03,8000000.0,90394444.44444445,7.0,4.0,7.0,1,1
4363833,290,3,9.0,244,1,3.0,2024-11-08,4000000.0,106800000.0,10.0,4.0,5.0,1,0
4363849,290,1,7.0,1420,0,17.0,2024-11-24,4000000.0,,10.0,6.0,16.0,1,1
4363854,290,0,8.0,415,2,10.0,2024-12-01,6000000.0,7337777.777777778,13.0,6.0,7.0,-1,0
4363861,290,0,8.0,583,0,1.0,2024-12-06,4000000.0,196055555.55555555,10.0,3.0,5.0,0,1
4363872,290,2,9.0,826,2,7.0,2024-12-14,6000000.0,73427777.77777778,10.0,1.0,8.0,0,1
4363885,290,1,9.0,667,3,10.0,2025-01-05,10144444.444444444,134026666.66666667,8.0,2.0,22.0,-1,0
4363889,290,0,10.0,1082,0,5.0,2025-01-10,10500000.0,41511111.11111111,5.0,1.0,5.0,0,1
4363903,290,0,11.0,1420,2,12.0,2025-01-19,11000000.0,,3.0,1.0,9.0,-1,0
4363910,290,1,11.0,618,1,15.0,2025-01-24,11000000.0,6796666.666666666,3.0,1.0,5.0,0,1
4363922,290,2,11.0,162,4,3.0,2025-02-01,10611111.111111112,64777777.777777776,3.0,1.0,8.0,-1,0
4363923,290,2,11.0,415,2,10.0,2025-02-09,9000000.0,8050000.0,2.0,1.0,8.0,0,1
4363936,290,2,12.0,3911,2,9.0,2025-02-14,6000000.0,13716666.666666666,3.0,1.0,5.0,0,0
4363947,290,3,11.0,244,0,2.0,2025-02-22,5805555.555555556,71944444.44444445,3.0,2.0,8.0,1,1
4363956,290,0,12.0,667,1,7.0,2025-03-02,5005555.555555556,113971111.1111111,6.0,4.0,8.0,-1,1
4363960,290,2,11.0,1421,0,15.0,2025-03-09,6000000.0,13896666.666666666,5.0,3.0,7.0,1,0
4363969,290,1,11.0,417,1,3.0,2025-03-14,7172222.222222222,77255555.55555555,8.0,3.0,5.0,0,0
4363978,290,1,10.0,969,0,18.0,2025-03-30,3872222.222222222,2955555.5555555555,8.0,4.0,16.0,1,1
4363994,290,1,10.0,273,0,12.0,2025-04-06,11600000.0,104262222.22222222,10.0,4.0,7.0,1,0
4363997,290,1,10.0,1041,3,4.0,2025-04-13,10761111.111111112,49611111.11111111,10.0,6.0,7.0,-1,1
4364007,290,1,11.0,1082,3,4.0,2025-04-20,11072222.222222222,29922222.222222224,10.0,3.0,7.0,-1,0
4364017,290,4,10.0,826,0,8.0,2025-04-27,12300000.0,14500000.0,7.0,0.0,7.0,1,0
4364030,290,1,10.0,738,2,16.0,2025-05-04,9155555.555555556,7561111.111111112,9.0,3.0,7.0,-1,1
4364032,290,1,10.0,995,1,15.0,2025-05-10,12300000.0,29994444.444444444,6.0,3.0,6.0,0,1
4364048,290,1,11.0,583,3,1.0,2025-05-17,11666666.666666666,322444444.4444444,4.0,1.0,7.0,-1,0
4635009,290,1,6.0,1158,0,15.0,2025-08-17,26995555.555555556,29388888.888888888,4.0,1.0,92.0,1,1
4635019,290,1,12.0,417,3,9.0,2025-08-23,26777777.77777778,67116666.66666667,7.0,3.0,6.0,-1,0
4635027,290,0,14.0,995,1,13.0,2025-08-30,29806666.666666668,31848888.888888888,4.0,3.0,7.0,-1,0
4635035,290,1,15.0,162,2,3.0,2025-09-13,32132222.22222222,199078888.8888889,4.0,0.0,14.0,-1,1
4635046,290,1,10.0,415,0,9.0,2025-09-21,31154444.444444444,65015555.55555555,3.0,0.0,8.0,1,1
4635059,290,0,14.0,583,2,1.0,2025-09-27,32062222.222222224,412648888.8888889,6.0,3.0,6.0,-1,0
4635067,290,1,16.0,826,2,6.0,2025-10-04,34880000.0,45038333.333333336,3.0,3.0,7.0,-1,1
4635077,290,2,14.0,273,2,9.0,2025-10-19,34625555.55555555,121533333.33333333,3.0,0.0,15.0,0,0
4635082,290,0,17.0,738,1,14.0,2025-10-26,30830000.0,21146666.666666664,4.0,1.0,7.0,-1,1
4635090,290,0,17.0,667,3,4.0,2025-10-29,22340000.0,127311111.1111111,4.0,1.0,3.0,-1,0
4635104,290,0,18.0,244,1,2.0,2025-11-01,35746666.666666664,145944444.44444445,1.0,0.0,3.0,-1,1
4635108,290,0,18.0,1420,2,13.0,2025-11-09,33493333.333333332,21555555.555555556,1.0,0.0,8.0,-1,0
4635120,290,0,18.0,1041,0,7.0,2025-11-23,33887777.777777776,83816666.66666667,1.0,0.0,14.0,0,1
4635124,290,1,18.0,10004,1,13.0,2025-11-29,33138888.88888889,57156666.66666667,1.0,1.0,6.0,0,0
4635134,290,3,16.0,347,1,18.0,2025-12-07,31461111.111111112,21133333.333333332,2.0,2.0,8.0,1,1
4635143,290,3,16.0,1082,4,4.0,2025-12-14,31082222.222222224,62316666.666666664,5.0,4.0,7.0,-1,1
4635156,290,0,17.0,3911,2,11.0,2026-01-04,29538888.888888888,44410000.0,5.0,3.0,21.0,-1,0
4635162,290,0,17.0,826,1,1.0,2026-01-17,30995555.555555556,65550000.0,5.0,0.0,13.0,-1,0
4635169,290,0,17.0,583,1,1.0,2026-01-23,35454444.44444444,586166666.6666666,4.0,0.0,6.0,-1,1
4635180,290,0,17.0,415,0,8.0,2026-02-01,32922222.222222224,80695555.55555555,3.0,0.0,9.0,0,0
4635190,290,0,16.0,10004,0,15.0,2026-02-08,36928888.88888889,54894444.44444445,1.0,1.0,7.0,0,1
4635199,290,3,16.0,347,1,18.0,2026-02-15,30917777.777777776,18372222.222222224,2.0,2.0,7.0,1,0
4635212,290,0,16.0,273,3,6.0,2026-02-22,36607777.777777776,100144444.44444445,5.0,4.0,7.0,-1,1
4635216,290,2,16.0,1158,2,10.0,2026-03-01,38250000.0,34786666.666666664,5.0,3.0,7.0,0,0
2221746,293,2,,2589,1,,2012-08-17,,,0.0,0.0,7.0,1,0
2258324,293,0,,82,2,,2012-10-31,,55427777.777777776,3.0,3.0,75.0,-1,0
2320468,293,3,,562,1,,2013-08-04,,,3.0,3.0,277.0,1,0
2361080,293,0,,4795,2,,2013-09-25,150000.0,1900000.0,6.0,3.0,52.0,-1,1
2458325,293,8,,63,7,,2014-08-16,,,6.0,3.0,325.0,1,0
2488534,293,1,,533,5,,2014-10-29,,72136111.1111111,9.0,3.0,74.0,-1,0
2576675,293,2,,222,0,,2015-08-07,600000.0,,6.0,3.0,282.0,1,0
2615040,293,1,,44,2,,2015-10-27,600000.0,30215000.0,9.0,3.0,81.0,-1,1
2699229,293,1,,82,2,,2016-08-20,150000.0,119705555.55555555,6.0,3.0,298.0,-1,1
4088608,293,1,,30,4,,2023-08-13,,,6.0,0.0,2549.0,-1,1
2250794,294,2,5.0,1075,2,6.0,2012-08-18,126083333.33333333,44244444.44444445,0.0,0.0,7.0,0,1
2240044,294,5,1.0,1085,0,16.0,2012-08-26,116700000.0,7167777.777777778,1.0,1.0,8.0,1,0
2240032,294,3,1.0,982,0,16.0,2012-09-02,113988888.88888888,13220000.0,4.0,4.0,7.0,1,1
2262159,294,0,,371,0,,2012-09-19,82222222.22222222,36233333.333333336,7.0,6.0,17.0,0,0
2240068,294,2,2.0,2990,2,11.0,2012-09-23,98827777.77777778,8492222.222222222,8.0,4.0,4.0,0,0
2240080,294,2,1.0,2995,1,6.0,2012-09-28,90883333.33333333,9211111.111111112,9.0,2.0,5.0,1,0
2262168,294,0,,131,2,,2012-10-02,92416666.66666667,421600000.0,11.0,4.0,4.0,-1,1
2240053,294,2,2.0,1436,1,16.0,2012-10-06,93833333.33333333,5514444.444444444,8.0,3.0,4.0,1,1
2262179,294,1,,232,2,,2012-10-23,92561111.1111111,50765555.55555555,8.0,3.0,17.0,-1,0
2240057,294,3,1.0,2424,0,7.0,2012-10-27,82522222.22222222,6408888.888888889,7.0,3.0,4.0,1,0
2240087,294,3,2.0,2420,0,6.0,2012-11-03,94466666.66666667,9642222.222222222,9.0,3.0,7.0,1,1
2262208,294,2,,232,0,,2012-11-07,86094444.44444445,49108888.88888889,9.0,6.0,4.0,1,1
2240084,294,1,2.0,2425,0,5.0,2012-11-11,89272222.22222222,10637222.222222222,12.0,6.0,4.0,1,0
2262216,294,2,,371,1,,2012-11-20,92577777.77777778,33683333.333333336,12.0,6.0,9.0,1,1
2240104,294,2,2.0,4750,0,11.0,2012-11-24,104616666.66666666,8822222.222222222,15.0,6.0,4.0,1,1
2262239,294,0,,131,0,,2012-12-05,90527777.77777778,164516666.6666667,15.0,6.0,11.0,0,0
2240094,294,3,1.0,336,1,9.0,2012-12-10,95900000.0,77094444.44444445,13.0,4.0,5.0,1,0
2240151,294,4,1.0,1301,1,9.0,2012-12-15,97538888.8888889,16103333.333333332,13.0,4.0,5.0,1,1
2283380,294,2,,4750,1,,2012-12-19,63111111.11111111,7027777.777777778,13.0,6.0,4.0,1,0
2283388,294,1,,979,1,,2012-12-30,81336111.1111111,6100000.0,13.0,6.0,11.0,0,0
2240142,294,3,1.0,1465,1,7.0,2013-01-06,89822222.22222222,9662222.222222222,11.0,4.0,7.0,1,0
2283396,294,3,,2990,2,,2013-01-09,61975000.0,9298888.888888888,13.0,4.0,3.0,1,1
2240147,294,2,1.0,720,2,2.0,2013-01-13,105455555.55555555,112184444.44444445,13.0,6.0,4.0,0,1
2240128,294,2,1.0,979,0,16.0,2013-01-21,96183333.33333333,4785555.555555556,11.0,4.0,8.0,1,0
2240115,294,2,2.0,1075,1,3.0,2013-01-26,88998333.33333333,37034444.44444445,11.0,4.0,5.0,1,0
2240119,294,3,2.0,1085,0,15.0,2013-02-03,88775555.55555555,7796666.666666667,13.0,6.0,8.0,1,1
2240164,294,2,2.0,982,2,11.0,2013-02-10,94183888.8888889,11965277.777777778,13.0,6.0,7.0,0,0
2284477,294,1,,15,0,,2013-02-14,88215555.55555555,90883333.33333333,11.0,4.0,4.0,1,0
2240160,294,1,2.0,2990,0,10.0,2013-02-17,91591666.66666667,9800000.0,13.0,4.0,3.0,1,1
2284478,294,2,,15,1,,2013-02-21,91544444.44444445,102172222.22222222,13.0,6.0,4.0,1,1
2240229,294,3,2.0,2995,0,3.0,2013-02-24,100166666.66666667,8997777.777777778,13.0,6.0,3.0,1,1
2286500,294,2,,1075,3,,2013-02-27,70245555.55555555,36865555.55555555,13.0,6.0,3.0,-1,0
2240210,294,1,1.0,1436,0,16.0,2013-03-03,103333333.33333333,8346666.666666667,12.0,3.0,4.0,1,0
2293163,294,1,,40,0,,2013-03-07,89877777.77777778,49480555.55555555,12.0,3.0,4.0,1,1
2240206,294,5,1.0,2424,0,13.0,2013-03-10,99172222.22222222,7082222.222222222,12.0,6.0,3.0,1,1
2293171,294,3,,40,2,,2013-03-14,74811111.1111111,50713333.333333336,12.0,6.0,4.0,1,0
2240181,294,4,1.0,2420,0,8.0,2013-03-17,104677777.77777778,5997222.222222222,12.0,6.0,3.0,1,0
2240182,294,6,1.0,2425,1,9.0,2013-03-30,122994444.44444445,10891111.111111112,15.0,6.0,13.0,1,1
2301910,294,3,,762,1,,2013-04-04,114605555.55555555,92883333.33333333,15.0,6.0,5.0,1,1
2240194,294,2,1.0,4750,0,14.0,2013-04-07,122316666.66666667,10388888.888888888,15.0,6.0,3.0,1,0
2301914,294,1,,762,1,,2013-04-11,116205555.55555555,88405555.55555555,15.0,6.0,4.0,0,0
2240218,294,2,1.0,336,0,9.0,2013-04-21,129488888.8888889,68144444.44444445,13.0,4.0,10.0,1,1
2312112,294,0,,36,1,,2013-04-25,119811111.1111111,80838888.8888889,13.0,4.0,4.0,-1,0
2240231,294,2,1.0,1301,1,10.0,2013-04-29,116761111.1111111,13661111.111111112,10.0,3.0,4.0,1,0
2312114,294,3,,36,1,,2013-05-02,128987777.77777778,69855555.55555555,10.0,3.0,3.0,1,1
2240243,294,1,1.0,1465,1,6.0,2013-05-06,130688888.8888889,13613333.333333334,10.0,6.0,4.0,0,1
2240255,294,1,2.0,720,2,1.0,2013-05-11,119394444.44444445,142428888.8888889,10.0,4.0,5.0,-1,0
2315095,294,1,,631,2,,2013-05-15,120500000.0,248000000.0,7.0,1.0,4.0,-1,1
2240246,294,3,2.0,979,1,15.0,2013-05-19,112741111.1111111,8675000.0,7.0,0.0,4.0,1,1
2340211,294,1,9.0,1301,2,8.0,2013-08-18,123783333.33333334,10577777.777777778,7.0,3.0,91.0,-1,0
2340221,294,2,8.0,2424,1,7.0,2013-08-25,126755555.55555555,5679444.444444444,4.0,3.0,7.0,1,1
2340214,294,1,7.0,336,1,2.0,2013-08-31,126655555.55555555,52421111.11111111,6.0,3.0,6.0,0,0
2340270,294,3,5.0,2995,1,16.0,2013-09-14,120894444.44444445,9641111.111111112,7.0,4.0,14.0,1,1
2367031,294,2,,58,0,,2013-09-17,110033333.33333333,43650000.0,10.0,4.0,3.0,1,1
2340272,294,1,4.0,2420,0,10.0,2013-09-22,110388888.8888889,15653333.333333334,10.0,6.0,5.0,1,0
2340229,294,1,5.0,68608,1,15.0,2013-09-28,115644444.44444445,6053333.333333333,13.0,6.0,6.0,0,1
2367113,294,0,,583,3,,2013-10-02,116044444.44444445,216855555.55555555,11.0,4.0,4.0,-1,0
2340241,294,2,3.0,1465,1,6.0,2013-10-06,136100000.0,12167222.222222222,10.0,1.0,4.0,1,0
2368444,294,1,,683,1,,2013-10-23,128188888.8888889,33963888.88888889,10.0,3.0,17.0,0,1
2340259,294,2,3.0,982,0,6.0,2013-10-27,124546666.66666667,15120000.0,8.0,4.0,4.0,1,1
2340264,294,3,3.0,2990,0,14.0,2013-11-01,124804444.44444445,7803333.333333333,8.0,4.0,5.0,1,0
2368450,294,0,,683,1,,2013-11-05,126134444.44444445,33372222.222222224,10.0,6.0,4.0,-1,0
2340234,294,1,3.0,1075,0,9.0,2013-11-23,124172222.22222222,38916666.666666664,10.0,3.0,18.0,1,1
2368473,294,3,,58,2,,2013-11-27,121788888.88888888,42172222.222222224,10.0,3.0,4.0,1,0
2340288,294,3,2.0,2425,1,10.0,2013-12-01,123038888.8888889,14011111.111111112,12.0,6.0,4.0,1,0
2340299,294,2,3.0,8024,2,14.0,2013-12-06,103083333.33333333,8337777.777777778,12.0,6.0,5.0,0,1
2368480,294,2,,583,1,,2013-12-10,121550000.0,198244444.44444445,10.0,4.0,4.0,1,1
2340436,294,3,3.0,4750,2,14.0,2013-12-15,119444444.44444445,6094444.444444444,13.0,4.0,5.0,1,0
2340442,294,2,3.0,1085,0,11.0,2013-12-20,122527777.77777778,7438888.888888889,13.0,6.0,5.0,1,0
2382300,294,1,,982,0,,2013-12-30,98000000.0,13037777.777777778,13.0,6.0,10.0,1,0
2340275,294,2,1.0,720,0,3.0,2014-01-12,131511111.1111111,127644444.44444445,13.0,6.0,13.0,1,1
2382308,294,2,,3345,0,,2014-01-15,56522222.222222224,,15.0,6.0,3.0,1,1
2340432,294,2,1.0,1301,0,11.0,2014-01-19,109416666.66666667,11093333.333333332,15.0,6.0,4.0,1,1
2382316,294,1,,2424,0,,2014-01-25,38475555.55555555,9026666.666666666,15.0,6.0,6.0,1,1
2340404,294,1,1.0,2424,1,11.0,2014-02-01,107611111.1111111,8138888.888888889,15.0,6.0,7.0,0,0
2340418,294,2,1.0,336,0,3.0,2014-02-11,110111111.1111111,61025000.0,13.0,4.0,10.0,1,1
2340346,294,2,1.0,2995,0,16.0,2014-02-16,100594444.44444445,6846666.666666667,13.0,4.0,5.0,1,0
2385084,294,1,,1091,0,,2014-02-20,70300000.0,19264444.444444444,13.0,6.0,4.0,1,0
2340350,294,1,1.0,2420,0,6.0,2014-02-24,80805555.55555555,14599444.444444444,13.0,6.0,4.0,1,1
2385110,294,3,,1091,0,,2014-02-27,105611111.11111112,19330000.0,13.0,6.0,3.0,1,1
2340383,294,1,1.0,68608,0,14.0,2014-03-02,114600000.0,8346111.111111111,15.0,6.0,3.0,1,0
2340367,294,2,1.0,1465,0,4.0,2014-03-09,114844444.44444445,15358888.88888889,15.0,6.0,7.0,1,1
2437599,294,3,,148,1,,2014-03-13,92972222.22222222,141361111.1111111,15.0,6.0,4.0,1,0
2340316,294,4,1.0,982,2,5.0,2014-03-17,115261111.1111111,14791111.111111112,15.0,6.0,4.0,1,0
2437607,294,2,,148,2,,2014-03-20,96622222.22222222,87538888.8888889,15.0,6.0,3.0,0,1
2340321,294,3,1.0,2990,0,10.0,2014-03-23,108505555.55555555,10017777.777777778,13.0,4.0,3.0,1,1
2340335,294,1,1.0,1075,0,6.0,2014-03-30,108277777.77777778,31739444.444444444,13.0,4.0,7.0,1,0
2449286,294,1,,1090,0,,2014-04-03,115155555.55555555,29805555.555555556,13.0,6.0,4.0,1,0
2340372,294,4,1.0,2425,0,11.0,2014-04-07,110311111.1111111,15205555.555555556,13.0,6.0,4.0,1,1
2449290,294,2,,1090,0,,2014-04-10,99566666.66666667,30293888.888888888,13.0,6.0,3.0,1,1
2340381,294,2,1.0,8024,0,13.0,2014-04-13,113666666.66666666,8824444.444444444,15.0,6.0,3.0,1,0
2340399,294,2,1.0,4750,0,16.0,2014-04-20,112322222.22222222,7338333.333333333,15.0,6.0,7.0,1,1
2452875,294,2,,506,1,,2014-04-24,99866666.66666667,208700000.0,15.0,6.0,4.0,1,1
2426579,294,4,,720,3,,2014-04-27,68208333.33333333,131891666.66666667,15.0,6.0,3.0,1,0
2452877,294,0,,506,0,,2014-05-01,108338888.8888889,229100000.0,15.0,6.0,4.0,0,0
2340384,294,1,1.0,1085,1,8.0,2014-05-04,83888888.8888889,6860000.0,13.0,4.0,3.0,0,1
2457003,294,2,,2425,0,,2014-05-07,113322222.22222222,14744444.444444444,11.0,2.0,3.0,1,1
2340364,294,1,1.0,720,2,3.0,2014-05-10,60855555.55555556,96661111.1111111,11.0,4.0,3.0,-1,0
2456992,294,2,,368,4,,2014-05-14,102383333.33333333,74950000.0,8.0,3.0,4.0,-1,0
2484338,294,3,,2425,2,,2014-08-10,93809166.66666667,13582500.0,5.0,0.0,88.0,1,1
2464772,294,2,6.0,2995,0,17.0,2014-08-17,87028888.8888889,9438888.888888888,7.0,3.0,7.0,1,1
2464780,294,1,4.0,2503,0,17.0,2014-08-24,79252777.77777778,2577222.2222222225,9.0,6.0,7.0,1,0
2464787,294,1,5.0,336,1,8.0,2014-08-31,96082222.22222222,87925000.0,9.0,6.0,7.0,0,1
2464800,294,5,3.0,1085,0,13.0,2014-09-12,87494444.44444445,5762222.222222222,10.0,4.0,12.0,1,0
2490847,294,0,,964,2,,2014-09-16,91577777.77777778,167261111.1111111,13.0,4.0,4.0,-1,1
2466842,294,3,1.0,979,1,12.0,2014-09-21,95592222.22222222,7008888.888888889,10.0,3.0,5.0,1,1
2466853,294,3,1.0,1465,2,15.0,2014-09-27,96508888.8888889,15048888.88888889,10.0,3.0,6.0,1,0
2495307,294,1,,15,3,,2014-10-01,97438888.88888888,115922222.22222222,10.0,6.0,4.0,-1,0
2466864,294,4,1.0,8024,0,13.0,2014-10-05,81916666.66666666,10183333.333333334,9.0,3.0,4.0,1,1
2495322,294,0,,162,0,,2014-10-22,103538888.88888888,81211111.1111111,9.0,3.0,17.0,0,0
2466871,294,1,1.0,1075,2,6.0,2014-10-26,110811111.1111111,29011111.111111112,10.0,4.0,4.0,-1,0
2469516,294,1,1.0,2425,0,8.0,2014-10-31,103677777.77777778,12860000.0,7.0,1.0,5.0,1,1
2495331,294,1,,162,0,,2014-11-04,104777777.77777778,89922222.22222222,7.0,3.0,4.0,1,1
2469529,294,2,1.0,982,1,15.0,2014-11-09,109300000.0,14556666.666666666,10.0,6.0,5.0,1,0
2514360,294,0,,964,1,,2014-11-26,110200000.0,165216666.66666666,10.0,6.0,17.0,-1,0
2469532,294,2,1.0,2990,0,16.0,2014-11-30,107783333.33333333,8121666.666666667,9.0,3.0,4.0,1,0
2469546,294,3,1.0,68608,0,6.0,2014-12-06,108166666.66666667,7112222.222222222,12.0,3.0,6.0,1,1
2495363,294,0,,15,0,,2014-12-09,49232222.222222224,95841666.66666667,12.0,6.0,3.0,0,1
2480121,294,2,1.0,720,0,2.0,2014-12-14,110088888.8888889,794444.4444444445,10.0,4.0,5.0,1,0
2480135,294,1,1.0,2424,0,18.0,2014-12-21,79844444.44444445,10890000.0,10.0,4.0,7.0,1,1
2524738,294,1,,982,0,,2014-12-30,70600000.0,16722222.222222222,13.0,6.0,9.0,1,1
2480147,294,3,1.0,3327,0,17.0,2015-01-04,84416666.66666667,,13.0,6.0,5.0,1,0
